Ind,Y1,Y2,X1,X2,A,B,X3
HG04059,-0.539864201,0.357014169,1.237549027,0.947408807,3,6,0.660021771
HG04060,0.091080855,0.971054486,2.150360306,-0.677365882,1,4,0.645472881
HG04061,0.806321657,0.194560127,-0.812980196,0.381022214,5,4,0.703388474
HG04062,-1.229582393,1.500020535,1.174265297,0.270198654,5,4,0.44638678
HG04063,0.069637857,1.597780479,-1.06186874,0.992253492,4,4,0.465929158
HG04070,-0.14814546,0.124244781,0.761349801,0.24535784,2,1,0.04821354
HG04075,0.417282979,0.045115252,0.819632011,-0.265303165,3,1,0.724436745
HG04076,-0.00464541,0.234923117,-0.843599431,0.161834709,5,4,0.419668442
HG04080,-0.49699098,2.313667263,2.681429902,0.713034921,3,4,0.837692811
HG04090,-0.291777431,-1.232592447,-1.534011464,-1.506261369,3,5,0.519561839
HG04093,0.184850625,1.043724288,-1.46262602,-0.254006794,1,2,0.95461123
HG04094,0.279303252,-1.19312986,0.308497931,0.118893371,2,4,0.493835586
HG04096,-0.323922538,-0.880608536,0.850786881,0.531958971,3,5,0.796253142
HG04098,-1.96701531,-0.616013567,0.124330251,-1.131744292,5,4,0.727936024
HG04099,0.667284106,-0.552993886,-1.418160777,0.264029094,3,1,0.367262592
HG04100,-1.254347407,2.373367288,-0.289967697,-0.517134256,2,3,0.664376188
HG04106,0.445576134,0.581942086,0.432020694,0.635541308,1,3,0.455519937
HG04107,-0.596091424,1.284411806,-0.264411527,-0.921002047,4,4,0.435008028
HG04118,-0.446325522,0.305198247,-0.77758901,-0.469632807,1,1,0.12652691
HG04131,-0.003170064,-1.055434681,0.434773589,1.193866202,1,3,0.392064545
HG04134,0.265470648,-0.565562253,0.796066637,0.479807863,5,5,0.920315357
HG04140,-0.512540469,0.947902907,-2.178151353,0.551269152,1,3,0.902273657
HG04141,0.905222975,0.84707518,0.685263955,1.297956755,3,5,0.119640088
HG04144,-0.171413708,0.907830026,-0.857092402,0.331222926,3,1,0.962280552
HG04146,0.165660957,0.458833591,-0.155139247,0.386395954,4,6,0.756520925
HG04152,-0.329234359,-1.202883849,-0.629655408,-0.737027501,5,4,0.396932402
HG04153,-0.272310041,0.139601885,-0.680105737,0.056892308,4,3,0.840773236
HG04155,-0.296592503,-0.639441222,-0.322904112,-0.628602005,2,3,0.075709639
HG04156,2.126459104,-1.07475599,-0.430403124,0.490759656,1,1,0.937871014
HG04158,0.259463757,1.172153265,1.383846156,-1.916558629,3,6,0.309976496
HG04159,0.535955551,1.567554046,-0.848622559,-1.835386062,2,6,0.749082311
HG04161,0.100128095,-0.179044117,-0.867028952,0.229920565,3,3,0.631351404
HG04162,-0.509308683,-0.375595965,0.231839338,1.213461869,2,1,0.366721663
HG04164,0.131068015,0.646383434,1.196600327,0.817753918,5,3,0.430724809
HG04171,-0.003916768,1.037016415,0.35592124,0.594437376,2,2,0.579554951
HG04173,0.226178341,-0.748610111,0.505643441,-1.086360933,5,4,0.901035248
HG04176,0.268852934,1.598075479,0.564728258,-0.262429008,5,5,0.566129497
HG04177,2.248069447,-0.326436373,-0.088409248,1.260483631,4,1,0.429118179
HG04180,0.556677531,0.262784939,1.613522265,-0.813543757,4,1,0.65498341
HG04182,-0.204987949,-1.081267782,-0.425559364,-2.025009772,4,5,0.980410009
HG04183,0.719055844,0.000966059,-0.791517628,-2.268855725,2,3,0.127760026
HG04185,-0.528914892,0.104096724,0.373192632,-0.912238244,5,3,0.811146927
HG04186,-0.248500503,-1.025039858,-1.530972747,-1.872142223,1,2,0.72257764
HG04188,1.842376152,0.505295797,0.555914417,-0.477361889,4,2,0.310150107
HG04189,0.520417116,1.44200507,0.923958617,2.130499799,2,1,0.525585351
HG04194,0.384114454,0.817855882,0.235936574,0.16142135,3,3,0.623201764
HG04195,-0.914548456,-0.076546768,-1.159785033,0.625889303,2,4,0.443527842
HG04198,-0.827380438,0.433383146,0.146450304,1.607857757,4,1,0.119980745
HG04200,-1.353673195,-0.577963107,1.002868039,-0.914355296,4,6,0.629195933
HG04202,1.307990011,-0.133131273,-1.88972183,2.041695505,1,5,0.484443586
HG04206,1.702675264,2.091663102,0.400419859,0.238969067,4,3,0.802718471
HG04209,0.838339398,1.180437535,-1.317606105,0.026342733,1,2,0.838578166
HG04210,1.128373253,0.401465289,-0.504925827,-1.716900939,3,6,0.993474355
HG04211,0.212722864,-0.768940756,-2.048786101,-0.220972779,3,6,0.409012581
HG04212,-1.835251731,-0.371148717,-0.585328748,-0.067566907,1,6,0.206723993
HG04214,-0.071499151,-1.092499893,-0.485566022,-0.177693712,2,3,0.351694937
HG04216,-0.742450304,0.864378319,0.795015103,-0.103460476,4,1,0.353884263
HG04219,0.702422984,-0.232752192,-0.97806472,-0.224015308,2,4,0.33402953
HG04222,-1.171837603,1.029183353,0.969432827,-0.335544408,4,6,0.422387232
HG04225,-0.460360525,0.179425155,1.070678824,-0.657128722,3,1,0.814754595
HG04227,0.383874581,-2.002742985,0.726204371,0.277452506,1,5,0.923190323
HG04229,0.581132878,-0.364224787,0.843052004,0.933268225,3,4,0.420081574
HG04235,1.626480219,-1.349858706,0.245195672,-0.468675515,3,6,0.191075352
HG04238,-0.035807304,1.265358316,-0.127819772,1.304057501,3,4,0.174173917
HG04239,0.447104101,-0.13007154,2.620220797,0.21848854,1,2,0.87942449
NA06984,-2.384628194,0.299173974,-0.549391655,0.082280394,5,4,0.722595846
NA06985,-0.729341074,1.989823753,-1.061477097,-0.891047524,1,5,0.349164985
NA06986,-0.198393874,1.189321551,-1.436259007,-0.065347797,2,1,0.359284169
NA06989,-0.017255106,-1.410766288,0.56611337,-0.570356482,1,3,0.660161038
NA06994,-0.486434708,-0.417029791,0.200438311,0.938742969,4,1,0.433266776
NA07000,1.547398772,0.391881259,0.321455604,2.622987575,1,3,0.069968081
NA07037,-0.143997985,-0.144180534,-0.477341449,0.363466517,3,6,0.92744776
NA07048,-0.251032001,1.324844657,0.093296661,-0.94939556,5,3,0.546469213
NA07051,0.233917336,-2.209847721,0.144266217,-0.084860789,4,2,0.288153062
NA07056,0.043640794,0.255872809,1.393377281,-0.442452553,2,5,0.220927612
NA07347,0.524976706,0.960836248,1.323117667,-0.941748326,1,4,0.177771931
NA07357,-0.413882783,0.795748219,0.341107521,0.15346813,1,3,0.25338567
NA10847,-0.069741398,-0.374114044,-0.241522596,1.178832993,2,6,0.391548494
NA10851,-0.697032483,0.940964368,-0.286377005,1.549201875,2,6,0.832320112
NA11829,-2.08901732,-0.393925985,0.364908307,0.914579158,1,6,0.868034201
NA11830,-1.52637436,0.518883993,0.135700903,1.140543644,5,2,0.782364227
NA11831,2.12150265,1.481209957,0.247480918,-0.447730861,5,1,0.830487823
NA11832,-0.629918395,-0.081198824,-0.234616392,-0.656663066,1,6,0.95075945
NA11840,0.656597817,0.100330203,-0.586742887,-0.489885394,3,3,0.325532678
NA11843,0.357133987,-0.262110286,-1.544349831,0.046201195,2,3,0.260007528
NA11881,0.081028641,-0.796265273,1.110512285,0.016003956,3,1,0.66647863
NA11892,0.940559956,0.383861156,0.20275422,-0.602871093,5,1,0.817046713
NA11893,0.444841797,0.303273517,-1.356408402,-0.589497071,5,3,0.397930385
NA11894,0.941989803,1.473720558,-1.276761143,-2.197638954,4,3,0.641597131
NA11918,0.637024505,0.480474209,-0.050375462,0.315115972,4,1,0.920971077
NA11919,0.293519074,1.327981979,-1.188340316,-0.50984196,3,4,0.071417767
NA11920,-0.304748408,-0.808298773,1.004478091,0.034363602,5,4,0.944445808
NA11930,-0.353200949,0.414902486,0.218077148,1.344977553,5,6,0.755697583
NA11931,1.105224284,0.571758232,0.663923291,-0.322085505,5,3,0.264459343
NA11932,1.145510904,-0.123739353,2.263056201,0.475943979,2,2,0.554674294
NA11933,0.21466824,0.67594838,-0.28693751,-0.195366342,4,4,0.532993529
NA11992,0.79800362,0.032439045,0.25542025,0.408302738,1,1,0.501724757
NA11994,0.220796511,-1.26119623,-0.255735004,-0.195413995,4,5,0.136886423
NA11995,-0.057105314,-0.841695304,-0.888867723,-0.509614491,5,4,0.251474217
NA12003,-1.343978336,-0.814741434,-0.829476186,-0.276264082,1,6,0.167988968
NA12004,-0.987539619,0.177495199,-0.921615738,-0.207004947,3,4,0.571529224
NA12005,0.864427091,0.386701976,-0.265858244,0.865806396,5,5,0.64275886
NA12006,2.910672368,1.84466243,1.084527346,1.703325579,2,5,0.669209258
NA12043,-0.627098919,-2.187925478,-1.164961229,-0.575236876,5,6,0.179189241
NA12044,1.067779483,-0.044576838,1.524330726,-0.157788778,5,3,0.778154313
NA12045,-0.897699752,-0.422767543,1.184980253,1.076708375,4,6,0.213217581
NA12046,-0.441972054,-0.483919562,-0.310488374,-0.466649906,5,3,0.91990015
NA12058,0.296179685,-0.199356295,-0.613833261,-0.14820476,5,1,0.967031308
NA12144,0.611934532,-0.823464985,-1.159545402,-0.954041539,2,1,0.776204484
NA12154,-0.256535579,0.412692772,-0.32416858,0.15078852,4,2,0.90993607
NA12155,0.508358541,-0.106573482,0.463278276,-1.476451522,5,3,0.28041343
NA12156,0.85784695,-0.46270858,1.046225563,-1.256335133,3,2,0.857930978
NA12234,-0.799010245,0.495694204,-0.74750055,-1.541015585,3,3,0.743657066
NA12249,-0.653304861,2.21428575,-1.292468863,0.099905148,1,3,0.42001173
NA12272,0.383799786,1.394178227,1.188962912,0.628124563,1,1,0.481999722
NA12273,0.931020694,-0.074844856,-1.748441513,0.76946365,3,3,0.520519656
NA12275,1.016625698,1.095630997,-1.024573426,2.588444869,5,3,0.40037775
NA12282,-1.791305577,-0.712740237,0.381893162,-0.238526027,2,1,0.504299692
NA12283,-1.081212354,-1.652621584,-0.511375158,-0.503248915,3,5,0.913014058
NA12286,1.441818243,-0.691068065,-0.280692113,0.818736313,4,6,0.678062612
NA12287,-0.41196903,1.662997982,-1.426920861,-0.036003353,3,1,0.083409665
NA12340,2.306917433,0.124189827,0.019609567,-0.505196072,2,3,0.416221749
NA12341,0.239357173,0.470859458,0.407709651,0.875246572,2,5,0.827916623
NA12342,0.438748364,-2.41538597,0.570105542,0.214701343,2,6,0.310956406
NA12347,0.399016019,1.588489461,-0.198081791,-2.959905367,2,6,0.146335666
NA12348,-0.79135619,-0.980285127,-0.439042247,0.265043295,1,5,0.21229214
NA12383,-0.846095235,0.829980573,0.812962576,-0.929388829,4,1,0.859872799
NA12399,-0.086512624,0.106874443,2.176891274,-0.292194501,4,3,0.175295292
NA12400,0.743787337,0.897057271,1.286573724,-1.382059222,4,4,0.755859248
NA12413,0.147642992,-0.193053501,0.598020665,0.425957937,2,3,0.116838787
NA12414,-0.453329513,-1.713700983,-0.181785411,0.15858666,4,1,0.219726347
NA12489,0.645771658,0.763993874,-0.537549989,-0.132999689,3,5,0.1674564
NA12546,0.489738062,-0.658163289,0.144474782,2.200604713,1,3,0.233994709
NA12716,-0.229936457,-1.517697401,0.426879882,2.55157104,4,5,0.248381734
NA12717,0.764402081,-2.668172482,0.957846932,-0.819918752,1,2,0.56402984
NA12718,0.329027922,0.781521929,0.371323351,1.536288493,5,3,0.39645987
NA12748,0.629381712,0.628694711,0.297743265,-0.945871989,4,4,0.000834648
NA12749,-0.388589765,0.6494819,2.026986124,-0.356940629,4,4,0.283175419
NA12750,1.945941104,-1.3838592,-0.652590547,0.266433283,2,6,0.807907994
NA12751,-0.233769181,-1.192265349,-0.866870919,-1.001822269,5,2,0.653983104
NA12760,1.931347329,0.850282653,-0.041921745,0.605928283,3,6,0.701195836
NA12761,0.356897289,-2.976670571,0.486969088,0.359694166,4,5,0.25590209
NA12762,0.949927661,-0.667982803,-0.613273532,-0.42890451,5,3,0.613081714
NA12763,0.568616528,-0.543503765,-1.404283567,-0.746847034,5,5,0.292949187
NA12775,0.624992135,-0.351668584,-1.593747193,1.256128129,3,6,0.920580591
NA12776,-0.941551359,-0.243205823,0.588678669,0.281877674,3,5,0.314928669
NA12777,0.010350505,-0.974499941,0.054279527,1.133452465,3,4,0.749194929
NA12778,1.648945508,-0.601401175,0.184144341,0.165355602,1,2,0.754789978
NA12812,-0.123494738,-0.189039162,0.074246085,-0.684492915,1,5,0.367139097
NA12813,1.077113112,-1.395731791,-1.040031856,-0.031804821,4,4,0.415327488
NA12814,1.214131972,-0.787322119,0.925616986,0.018801345,2,2,0.233873146
NA12815,0.336250645,-1.763737707,-1.652687399,1.81365451,4,1,0.009300883
NA12827,1.659075763,-0.266957316,0.907184167,0.093561193,3,4,0.568858623
NA12828,1.101125589,3.673851162,1.156862753,1.223111308,5,2,0.730034836
NA12829,0.923604436,1.299943565,-0.186075273,-0.979672658,3,2,0.289019402
NA12830,1.219877668,1.078954072,-0.571959261,0.127253428,2,1,0.783130839
NA12842,0.228501622,0.04884501,0.921808656,-1.317163387,5,2,0.532310529
NA12843,0.754004997,-0.385400847,0.073461499,1.344496538,4,5,0.78909361
NA12872,-0.78305863,-1.718910769,-0.248359324,0.791426006,3,5,0.714988408
NA12873,0.368893648,0.126208366,0.659489302,-0.309152296,3,1,0.542525916
NA12874,0.470766396,-0.367668825,0.064755938,-0.340440531,3,3,0.440412242
NA12878,-0.474523011,1.606305123,0.149707988,-1.167227408,1,2,0.864594856
NA12889,-0.024101236,-0.422426402,-1.754117201,0.025976909,4,3,0.225828392
NA12890,-0.373161347,2.707412287,-1.670480034,-0.563151175,4,1,0.484128875
NA18486,1.388171737,-1.060202211,-2.009197912,0.467879824,5,2,0.40526831
NA18488,1.436665283,-0.109049916,-0.081764507,0.744215686,3,1,0.768247487
NA18489,0.729138638,-1.015184907,-0.598981712,0.472587161,1,6,0.764223626
NA18498,-0.609589993,-0.402645391,-0.828395352,0.205938902,3,2,0.887812429
NA18499,0.713445537,-0.104251011,-0.712625649,-0.146087788,4,3,0.132943518
NA18501,-0.993540083,1.896869645,-0.167531053,1.112326694,2,6,0.185726422
NA18502,-0.699785215,1.971029503,-1.503350535,-0.054462301,3,4,0.483852386
NA18504,0.455583146,-0.424766705,0.755850425,-0.199267917,2,6,0.168775537
NA18505,0.112411819,-0.345737136,-0.165138188,0.83230716,3,2,0.078159739
NA18507,0.2412695,-0.238060174,-0.022916235,-0.650621513,1,6,0.613162277
NA18508,-0.842953889,-0.411065866,0.40747598,-1.360834136,1,1,0.047377281
NA18510,1.552063399,0.400836179,0.904699473,-0.735988587,5,2,0.178274418
NA18511,-0.815625765,0.246992447,1.493333195,-0.433989578,2,1,0.59765435
NA18516,-2.555905701,0.780706142,-1.125711599,-0.029949073,4,1,0.237565304
NA18517,0.809138142,0.793203416,0.94312014,0.055925375,2,3,0.462741392
NA18519,0.111864355,-0.514474453,-0.015575987,0.641817725,3,3,0.285400727
NA18520,1.524743686,-0.859031355,-1.29295334,0.229795978,1,3,0.619947825
NA18522,-0.421190677,-0.129216503,-0.680172578,-0.960552051,5,1,0.349138321
NA18523,1.434572071,1.616144073,0.657187904,-0.036929095,2,3,0.849534013
NA18525,-0.467176188,-1.93419207,0.600466076,-1.878265029,3,4,0.106151307
NA18526,0.944005664,-1.08284281,2.181155574,0.486640107,3,2,0.085457849
NA18528,0.083750608,0.011131865,0.244440499,-1.36099626,4,6,0.782352245
NA18530,-0.338568925,0.312096406,-0.955601896,2.336769353,3,5,0.747861586
NA18531,-0.889794157,0.112161467,-0.889460546,0.287884615,2,1,0.684965789
NA18532,0.763264484,-0.777835484,-1.153440793,0.063780166,4,4,0.832393015
NA18533,-0.631767844,1.228963,-0.452525502,0.306866436,3,5,0.539709763
NA18534,0.436788495,-0.291799975,-0.73799669,-0.413175764,1,6,0.422891408
NA18535,0.981297887,-1.883215639,-0.441440934,-0.273620221,1,4,0.275840185
NA18536,0.613712583,-0.694851454,0.074098338,1.58201652,4,2,0.935722512
NA18537,-0.223232262,-0.30789949,0.177322974,1.37691015,4,4,0.39636515
NA18538,-1.128392989,-0.106303872,0.968646955,0.711156387,5,6,0.78816732
NA18539,-0.853487094,2.064691244,-0.904754357,0.27048765,4,4,0.842523323
NA18541,1.768462405,-1.458410792,0.100794075,-0.999529918,1,1,0.119944969
NA18542,-1.011352808,0.203649611,0.544094032,0.191381358,1,2,0.086383125
NA18543,-0.295098819,0.172160343,-2.328537368,-0.328593868,1,5,0.174517604
NA18544,-0.295034316,0.513862512,-1.551669751,-2.076900397,3,5,0.112075741
NA18545,1.515443511,-0.794047536,-0.264373584,-0.202486223,2,5,0.158082903
NA18546,-0.650182786,1.516749534,0.806642113,-0.333009137,3,2,0.568012069
NA18547,0.631640537,-0.108621988,-0.16110434,0.443476976,4,2,0.509502203
NA18548,-1.135249877,-1.421615835,-1.357638748,-1.57341051,2,6,0.874619395
NA18549,-0.385374308,1.255066721,-0.332838152,-0.915067993,5,5,0.884669324
NA18550,1.219619862,0.951395539,-0.976021814,1.518818614,2,4,0.526120199
NA18552,-0.814278662,-1.68138901,-0.290998306,0.718812043,3,5,0.327681657
NA18553,-0.419699111,-0.834796353,0.382276788,0.112284963,5,1,0.430750123
NA18555,3.064554555,0.502739406,-0.470781347,-0.306018583,2,6,0.328706626
NA18557,-0.272595087,2.937969401,0.280938062,0.182951934,5,5,0.512766493
NA18558,-1.934465181,-1.38307928,0.743882097,-0.234619683,3,5,0.81606941
NA18559,0.905822677,-0.430305418,-1.457373074,0.361666317,1,2,0.851896342
NA18560,0.967624354,-1.293090183,1.253193929,-0.67096348,4,2,0.306927337
NA18561,-1.807539967,0.011241331,-0.91050856,0.514720682,2,1,0.068641107
NA18562,-0.95380731,-0.168186233,2.033444853,-0.822002396,5,6,0.304602082
NA18563,1.414219369,0.904470474,-0.051932293,0.445177271,4,6,0.108013624
NA18564,-0.874509687,2.570930884,-0.166129935,-1.633441559,2,2,0.294221425
NA18565,-0.799299883,-2.52213323,-0.049684601,2.859001469,3,6,0.740463725
NA18566,-0.362153441,-2.965511595,0.381146067,0.369384236,3,2,0.365588305
NA18567,0.489368264,-0.734027725,-0.002257903,0.928928404,1,3,0.209343811
NA18570,0.867494362,0.871093127,1.938010916,-0.093275773,1,3,0.849278367
NA18571,1.306063511,-0.748165041,-1.384415827,-1.550330435,5,5,0.417026137
NA18572,-0.070065569,0.74317854,0.036891097,-2.439615303,4,2,0.500312228
NA18573,0.410110123,0.0541761,-0.638935958,0.567798406,2,4,0.8973867
NA18574,-0.796450875,-0.058391231,-1.17490436,-0.601197296,4,3,0.846490292
NA18577,-0.956252999,-1.782701303,0.27278108,-0.936377881,1,1,0.163005146
NA18579,0.316626583,-0.315785741,-1.244398327,-0.115523359,4,3,0.402795908
NA18582,1.13875121,0.185482703,0.099033209,0.001662207,4,3,0.846524157
NA18591,0.599032303,-2.102488789,0.177978572,-0.382716562,3,5,0.378911671
NA18592,-0.524721432,1.713464829,0.419889055,-0.29526667,3,3,0.247628653
NA18593,0.699153491,1.2153707,0.600602467,1.358689925,4,6,0.235675816
NA18595,-0.696322802,-1.144861089,0.039611715,-0.53085029,2,1,0.317830426
NA18596,0.185071699,-0.996230249,-1.36195341,-0.704249496,4,4,0.272203017
NA18597,0.812706816,0.370619087,-0.512742898,1.044007088,1,3,0.083228279
NA18599,-0.985030243,-0.865796554,1.159122419,1.267395899,3,5,0.464551735
NA18602,0.45274718,-0.375049662,0.432375169,-0.553192175,4,2,0.900119463
NA18603,0.634522511,-0.128411022,-0.069323175,1.185700477,2,6,0.685956362
NA18605,-0.170549763,-0.951654855,0.200712,0.362707935,4,2,0.947962481
NA18606,1.139640119,0.177163071,2.665684863,-0.638867693,1,4,0.739802371
NA18608,1.578721412,-0.705881149,-2.255685388,-0.403158941,3,3,0.070909532
NA18609,-0.018784812,1.885808938,-0.855372411,1.395714727,5,5,0.187858599
NA18610,1.410853784,-1.161890099,0.013441889,-0.303142946,2,6,0.442639694
NA18611,-1.097186252,-1.721476057,0.045668567,-1.316798572,4,2,0.104946866
NA18612,0.360392941,-0.519258362,-0.130483517,0.853591013,3,3,0.846777075
NA18613,0.400060947,-0.329268591,0.674495085,0.634772564,5,6,0.481423521
NA18614,-0.843087359,-0.009034614,-0.626960763,-1.920081637,3,2,0.051214501
NA18615,-0.606169864,-0.347731186,-1.154259188,-0.229392619,3,3,0.516712464
NA18616,-0.390834309,1.735150419,0.65309975,-0.896169751,3,5,0.560403027
NA18617,0.240100448,0.887270624,-0.422917307,-0.718817976,3,1,0.14911678
NA18618,0.120323434,0.813980195,-0.303472411,-0.737196736,4,3,0.848776928
NA18619,-1.397357508,-0.703086114,0.549056731,-1.028194319,3,5,0.794053573
NA18620,-1.062548865,0.76781231,0.258309862,-0.108719795,2,1,0.779056047
NA18621,0.359767362,-2.232766192,-0.852916706,0.144512022,1,6,0.203955576
NA18622,-1.794318299,0.621701011,1.804300044,-0.022798006,3,4,0.224666103
NA18623,0.227652778,0.887421037,-0.264669394,0.464533048,2,2,0.524641495
NA18624,0.854888146,-0.631307668,0.032375637,0.396977492,2,4,0.588100578
NA18625,-0.492750726,-0.306190682,2.219153575,-1.397283828,5,3,0.148601259
NA18626,0.423151611,-1.54258809,-0.6869328,-1.187131823,5,5,0.967846613
NA18627,-0.360407223,0.782756075,-0.14195749,-0.962762571,4,1,0.051604289
NA18628,-0.896526674,-1.113433525,-1.171749969,0.254252256,1,4,0.279094297
NA18629,1.942685655,-0.125463744,0.318060744,0.087870335,1,5,0.537168392
NA18630,0.303438716,1.40847977,0.823639552,0.935820556,1,1,0.600463277
NA18631,-0.846127363,0.390807414,1.032043171,-0.224203434,1,1,0.79136435
NA18632,-0.923553428,-2.097055944,0.568570372,0.187883585,1,4,0.239170845
NA18633,1.104152908,-0.538066654,0.21037304,0.188381048,1,4,0.05311669
NA18634,-1.318869901,-1.317002719,-2.294591706,1.075133986,3,6,0.694526533
NA18635,-0.336647861,-0.644433744,-1.862583778,0.088268944,3,2,0.731486423
NA18636,-1.845043549,1.010694216,1.309219031,0.263842284,5,5,0.014052451
NA18637,0.233728463,-0.988059235,-0.650721776,1.666954008,4,5,0.395591614
NA18638,0.766650274,-0.651765074,0.797894575,-0.432982876,1,2,0.751269101
NA18639,0.202520222,0.635896583,0.056966048,-0.620183402,5,2,0.588351553
NA18640,-0.150773113,0.466657842,1.122957453,-0.942529036,2,4,0.750570024
NA18641,0.451275203,0.07464698,-0.049465621,-0.228113915,1,6,0.846877742
